,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
4007,M,2022-03-17 16:44:39,2022-03-16, AVO,"Mission Produce, Inc.",Barnard Stephen J,"Pres, CEO",P - Purchase,$11.75,"+25,000","5,251,388",0%,"+$293,729",,,,
4008,,2022-03-17 16:34:04,2022-03-16, MYE,Myers Industries Inc,Lutey Lori A.,Dir,P - Purchase,$18.91,+500,"26,640",+2%,"+$9,453",,,,
4009,D,2022-03-30 21:32:31,2021-09-13, JAGX,"Jaguar Health, Inc.",Lizak Carol R.,CFO,P - Purchase,$2.51,"+7,968","7,968",New,"+$20,000",,,,
4010,,2022-03-30 21:30:17,2022-03-30, DOUG,Douglas Elliman Inc.,Liebowitz Michael,Dir,P - Purchase,$7.23,+242,"65,242",0%,"+$1,750",,,,
4011,D,2022-03-30 21:26:54,2021-09-13, JAGX,"Jaguar Health, Inc.",Conte Lisa A,"CEO, Pres",P - Purchase,$2.51,"+7,968","8,003",>999%,"+$20,000",,,,
4012,M,2022-03-30 21:25:28,2022-03-28, FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,$6.43,"+15,373","2,522,845",+1%,"+$98,813",,,,
4013,,2022-03-30 19:57:42,2022-03-29, NEXI,"Neximmune, Inc.",Jones Kristi,"Pres, CEO",P - Purchase,$3.74,"+10,000","73,078",+16%,"+$37,400",,,,
4014,,2022-03-30 19:32:50,2022-03-30, TMC,Tmc the Metals Co Inc.,Shesky Craig,CFO,P - Purchase,$1.80,"+15,000","678,316",+2%,"+$26,979",,,,
4015,,2022-03-30 18:26:18,2020-12-24, NSYS,Nortech Systems Inc,Jones Christopher Dean,CFO,P - Purchase,$6.02,"+5,803","50,000",+13%,"+$34,913",,,,
4016,M,2022-03-30 18:25:15,2022-03-28, NSYS,Nortech Systems Inc,Kunin David B,"Dir, 10%",P - Purchase,$10.10,"+4,752","1,407,668",0%,"+$47,982",,,,
4017,M,2022-03-30 17:46:53,2022-03-28, IVZ,Invesco Ltd.,"Trian Fund Management, L.P.",10%,P - Purchase,$23.04,"+3,529,920","52,034,034",+7%,"+$81,330,906",,,,
4018,M,2022-03-30 17:33:33,2022-03-28, CRCT,"Cricut, Inc.","Abdiel Capital Management, LLC",10%,P - Purchase,$12.51,"+80,000","27,462,911",0%,"+$1,000,650",,,,
4019,,2022-03-30 17:23:04,2022-03-28, NOVN,"Novan, Inc.",Bierman James L,Dir,P - Purchase,$3.45,"+1,000","3,000",+50%,"+$3,450",,,,
4020,,2022-03-30 16:58:05,2022-03-28, OXY,Occidental Petroleum Corp /de/,Hollub Vicki A.,"Pres, CEO",P - Purchase,$56.24,"+14,191","490,672",+3%,"+$798,102",,,,
4021,,2022-03-30 16:50:21,2022-03-28, BNED,"Barnes & Noble Education, Inc.",Levenick Zachary,Dir,P - Purchase,$3.63,"+30,000","613,045",+5%,"+$108,900",,,,
4022,D,2022-03-30 16:48:44,2022-03-28, MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,$4.62,"+13,000","12,594,032",0%,"+$60,102",,,,
4023,,2022-03-30 16:36:31,2022-03-28, SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$81.83,"+17,429","5,130,315",0%,"+$1,426,264",,,,
4024,,2022-03-30 16:32:26,2022-03-30, RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,$11.20,"+8,900","1,713,307",+1%,"+$99,645",,,,
4025,M,2022-03-30 16:31:05,2022-03-28, ICVX,"Icosavax, Inc.","Ra Capital Management, L.P.","Dir, 10%",P - Purchase,$4.54,"+184,218","5,963,565",+3%,"+$836,883",,,,
4026,,2022-03-30 16:12:54,2022-03-29, RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$7.20,"+50,000","582,645",+9%,"+$360,135",,,,
4027,M,2022-03-30 16:10:47,2022-03-28, KFS,Kingsway Financial Services Inc,Stilwell Joseph,"Dir, 10%",P - Purchase,$5.50,"+12,984","7,518,964",0%,"+$71,352",,,,
4028,M,2022-03-30 16:05:59,2022-03-29, ZDPY,"Zoned Properties, Inc.",McLaren Bryan,"CEO, CFO",P - Purchase,$0.77,"+7,500","40,000",+23%,"+$5,765",,,,
4029,,2022-03-30 16:05:44,2022-03-28, ZDPY,"Zoned Properties, Inc.",Kane Jody Kevin,Dir,P - Purchase,$0.69,"+13,847","54,521",+34%,"+$9,573",,,,
4030,,2022-03-30 16:05:28,2022-03-28, ASPN,Aspen Aerogels Inc,Koch Industries Inc,10%,P - Purchase,$27.90,"+1,791,986","5,254,110",+52%,"+$49,999,993",,,,
4031,,2022-03-30 16:02:30,2022-03-29, RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$7.20,"+50,000","582,645",+9%,"+$360,135",,,,
4032,AM,2022-03-30 15:20:23,2022-03-18, UEPS,Net 1 Ueps Technologies Inc,Value Capital Partners (Pty) Ltd,"Dir, 10%",P - Purchase,$4.97,"+55,207","12,955,179",0%,"+$274,498",,,,
4033,,2022-03-30 14:48:21,2022-03-28, LMB,"Limbach Holdings, Inc.",Brooks Jayme L.,"EVP, CFO",P - Purchase,$6.89,"+2,170","53,197",+4%,"+$14,951",,,,
4034,,2022-03-30 14:44:36,2022-03-29, LMB,"Limbach Holdings, Inc.",Young Norbert W.,Dir,P - Purchase,$7.02,"+1,000","24,699",+4%,"+$7,020",,,,
4035,,2022-03-30 14:41:07,2022-03-29, OGEN,Oragenics Inc,Sullivan Michael O'Keefe,"Interim PEO, CFO",P - Purchase,$0.35,"+20,000","34,255",+140%,"+$6,922",,,,
4036,D,2022-03-30 13:29:23,2022-03-29, TLRS,Timberline Resources Corp,Osterberg Steven A.,"VP, Exploration",P - Purchase,$0.14,"+71,425","1,108,994",+7%,"+$10,000",,,,
4037,,2022-03-30 13:22:04,2022-03-25, QNBC,Qnb Corp,Mann Jennifer L,Dir,P - Purchase,$36.77,+163,"4,249",+4%,"+$6,000",,,,
4038,,2022-03-30 13:10:03,2022-03-25, QNBC,Qnb Corp,Bimes Randy S.,Dir,P - Purchase,$36.77,+272,"109,422",0%,"+$10,000",,,,
4039,,2022-03-30 12:47:38,2022-03-29, EDSA,"Edesa Biotech, Inc.",Nijhawan Pardeep,"CEO, 10%",P - Purchase,$3.02,"+2,000","3,288,285",0%,"+$6,034",,,,
4040,,2022-03-30 11:55:24,2022-03-29, VIRI,"Virios Therapeutics, Inc.",Pridgen William,Dir,P - Purchase,$4.94,+600,"732,253",0%,"+$2,964",,,,
4041,,2022-03-30 11:49:01,2022-03-29, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,430.97",+20,"369,007",0%,"+$28,619",,,,
4042,,2022-03-30 11:37:03,2022-03-28, DRI,Darden Restaurants Inc,Chugg Juliana L,Dir,P - Purchase,$129.02,"+1,925","1,925",New,"+$248,354",,,,
4043,,2022-03-30 10:28:07,2022-03-29, CYTH,"Cyclo Therapeutics, Inc.",Sieger Markus,Dir,P - Purchase,$2.73,"+10,000","81,689",+14%,"+$27,300",,,,
4044,,2022-03-30 09:00:08,2022-03-29, VRAR,"Glimpse Group, Inc.",Ruckdaeschel Alexander,Dir,P - Purchase,$6.22,"+1,000","3,000",+50%,"+$6,220",,,,
4045,M,2022-03-30 08:56:34,2022-03-28, CLNN,Clene Inc.,Matlin David J,Dir,P - Purchase,$3.16,"+18,648","1,861,397",+1%,"+$58,933",,,,
4046,,2022-03-30 08:46:52,2022-03-29, LPTH,Lightpath Technologies Inc,Peck Darcie,Dir,P - Purchase,$2.08,"+22,500","45,907",+96%,"+$46,876",,,,
4047,,2022-03-30 08:30:32,2022-03-29, PQEFF,Petroteq Energy Inc.,Cantone Anthony J,10%,P - Purchase,$0.32,"+426,100","77,974,576",+1%,"+$134,903",,,,
4048,,2022-03-30 07:54:24,2022-03-28, CMTV,Community Bancorp /vt,Couture Jacques R,Dir,P - Purchase,$22.75,+750,"35,184",+2%,"+$17,063",,,,
4049,,2022-03-30 07:20:14,2022-03-29, TCON,"Tracon Pharmaceuticals, Inc.",Brown Scott B.,CFO,P - Purchase,$2.82,"+1,000","8,628",+13%,"+$2,820",,,,
4050,D,2022-03-29 21:01:20,2022-03-02, SCND,Scientific Industries Inc,Frampton Marcus,Dir,P - Purchase,$5.50,"+7,000","17,313",+68%,"+$38,500",,,,
4051,M,2022-03-29 19:58:57,2022-03-25, STIM,"Neuronetics, Inc.",Cannell Capital LLC,10%,P - Purchase,$2.96,"+60,848","2,728,460",+2%,"+$179,996",,,,
4052,M,2022-03-29 19:07:48,2022-03-25, RVMD,"Revolution Medicines, Inc.",Schroeder Thilo,Dir,P - Purchase,$24.79,"+42,725","3,939,529",+1%,"+$1,059,247",,,,
4053,A,2022-03-29 19:07:11,2022-03-25, SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$81.01,"+22,800","5,112,886",0%,"+$1,847,028",,,,
4054,DM,2022-03-29 18:06:33,2020-06-11, SBAC,Sba Communications Corp,Cavanagh Brendan Thomas,"EVP, CFO",P - Purchase,$284.60,+13,"50,819",0%,"+$3,700",,,,
4055,,2022-03-29 17:46:07,2022-03-25, MDV,Modiv Inc.,Smith Kimberly J,Dir,P - Purchase,$17.18,+1,154,+1%,+$15,,,,
4056,,2022-03-29 17:45:49,2022-03-25, MDV,Modiv Inc.,Ishaq Asma,Dir,P - Purchase,$17.18,+1,154,+1%,+$15,,,,
4057,,2022-03-29 17:45:29,2022-03-25, MDV,Modiv Inc.,Nolan Thomas  H Jr,Dir,P - Purchase,$17.18,+52,"9,314",+1%,+$885,,,,
4058,,2022-03-29 17:45:03,2022-03-25, MDV,Modiv Inc.,Pacini Raymond J,CFO,P - Purchase,$17.25,"+1,000","1,333",+300%,"+$17,250",,,,
4059,,2022-03-29 17:44:39,2022-03-25, MDV,Modiv Inc.,Markman Adam Scott,Dir,P - Purchase,$17.18,+53,"9,573",+1%,+$909,,,,
4060,,2022-03-29 17:44:18,2022-03-25, MDV,Modiv Inc.,McWilliams Curtis B,Dir,P - Purchase,$17.18,+55,"9,915",+1%,+$942,,,,
4061,,2022-03-29 17:43:34,2022-03-25, MDV,Modiv Inc.,Halfacre Aaron Scott,CEO,P - Purchase,$17.65,"+8,048","16,763",+92%,"+$142,033",,,,
4062,,2022-03-29 17:43:13,2022-03-25, MDV,Modiv Inc.,Tirondola Connie,Dir,P - Purchase,$17.18,+1,154,+1%,+$15,,,,
4063,M,2022-03-29 17:30:13,2022-03-25, INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,$73.12,"+5,200","9,357",+125%,"+$380,228",,,,
4064,,2022-03-29 17:30:03,2022-03-28, MACK,Merrimack Pharmaceuticals Inc,Crocker Gary L,See Remarks,P - Purchase,$6.16,"+5,000","109,877",+5%,"+$30,822",,,,
4065,,2022-03-29 17:14:49,2022-03-15, GWRS,"Global Water Resources, Inc.",Cohn Andrew M.,Dir,P - Purchase,$16.00,"+1,000","1,951,832",0%,"+$16,000",,,,
4066,,2022-03-29 17:12:29,2022-03-28, GWRS,"Global Water Resources, Inc.",Cohn Andrew M.,Dir,P - Purchase,$15.95,"+3,408","1,955,240",0%,"+$54,365",,,,
4067,M,2022-03-29 17:00:20,2022-03-25, PINE,"Alpine Income Property Trust, Inc.","Cto Realty Growth, Inc.",10%,P - Purchase,$18.49,"+1,291","828,643",0%,"+$23,867",,,,
4068,DM,2022-03-29 16:52:15,2022-03-01, BRTX,"Biorestorative Therapies, Inc.",Broadrick Dale,10%,P - Purchase,$5.09,"+155,950","507,125",+44%,"+$794,110",,,,
4069,,2022-03-29 16:42:43,2022-03-23, VIA,"Via Renewables, Inc.",Maxwell W Keith III,"CEO, 10%",P - Purchase,$8.06,"+4,000","3,555,002",0%,"+$32,230",,,,
4070,,2022-03-29 16:28:22,2022-03-29, FCPT,"Four Corners Property Trust, Inc.",Hansen Douglas B,Dir,P - Purchase,$26.83,"+1,000","40,170",+3%,"+$26,830",,,,
4071,,2022-03-29 16:15:32,2022-03-28, LCTX,"Lineage Cell Therapeutics, Inc.",Amin Dipti,Dir,P - Purchase,$1.63,"+35,000","35,000",New,"+$57,050",,,,
4072,,2022-03-29 16:13:28,2022-03-28, DLTR,"Dollar Tree, Inc.",Heinrich Daniel J,Dir,P - Purchase,$156.10,+425,"3,575",+13%,"+$66,340",,,,
4073,,2022-03-29 16:06:57,2022-03-28, TISI,Team Inc,Lederman Evan S.,Dir,P - Purchase,$1.56,"+8,300","34,300",+32%,"+$12,950",,,,
4074,,2022-03-29 16:01:42,2022-03-25, CREX,"Creative Realities, Inc.",Harris Donald A,Dir,P - Purchase,$0.86,"+75,400","266,293",+39%,"+$64,844",,,,
4075,,2022-03-29 15:36:52,2022-03-28, MAC,Macerich Co,Coppola Edward C,Pres,P - Purchase,$14.98,"+10,000","556,510",+2%,"+$149,790",,,,
4076,,2022-03-29 14:18:56,2022-03-15, WKHS,Workhorse Group Inc.,Mader Pamela S.,Dir,P - Purchase,$3.18,"+12,600","53,508",+31%,"+$40,050",,,,
4077,,2022-03-29 14:12:16,2022-03-28, NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",Zino Brian T,Dir,P - Purchase,$14.31,+850,850,New,"+$12,161",,,,
4078,,2022-03-29 14:05:47,2022-03-28, LMB,"Limbach Holdings, Inc.",Krzeminski Laurel J,Dir,P - Purchase,$6.81,"+3,500","14,599",+32%,"+$23,848",,,,
4079,,2022-03-29 14:00:26,2022-03-25, GRIL,"Muscle Maker, Inc.",Roper Michael John,CEO,P - Purchase,$0.52,"+10,000","130,000",+8%,"+$5,200",,,,
4080,,2022-03-29 12:13:07,2022-03-28, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,401.90",+20,"368,987",0%,"+$28,038",,,,
4081,,2022-03-29 11:13:13,2022-03-28, RDGL,Vivos Inc,Korenko Michael K,"CEO, Pres",P - Purchase,$0.06,"+100,000","9,584,890",+1%,"+$6,240",,,,
4082,M,2022-03-29 11:01:54,2022-02-25, PQEFF,Petroteq Energy Inc.,Cantone Anthony J,10%,P - Purchase,$0.32,"+5,243,619","77,548,476",+7%,"+$1,671,453",,,,
4083,A,2022-03-29 10:56:23,2022-02-17, OPBK,Op Bancorp,Dow Ernest,Dir,P - Purchase,$13.75,+720,"241,564",0%,"+$9,900",,,,
4084,,2022-03-29 10:01:41,2022-03-28, ZDPY,"Zoned Properties, Inc.",Friedman Art,Dir,P - Purchase,$0.70,"+1,425","144,725",+1%,+$994,,,,
4085,,2022-03-29 08:37:34,2022-03-28, PALI,"Palisade Bio, Inc.",Hallam Thomas,CEO,P - Purchase,$1.18,"+10,000","17,592",+132%,"+$11,800",,,,
4086,,2022-03-29 08:31:50,2022-03-28, NVCT,"Nuvectis Pharma, Inc.",Bentsur Ron,"COB, CEO, 10%",P - Purchase,$7.05,"+4,000","2,825,459",0%,"+$28,200",,,,
4087,,2022-03-29 08:05:11,2022-03-25, RCAT,"Red Cat Holdings, Inc.",Liuzza Nicholas Reyland Jr,Dir,P - Purchase,$2.19,"+6,050","896,915",+1%,"+$13,223",,,,
4088,M,2022-03-29 08:03:29,2022-03-25, RCAT,"Red Cat Holdings, Inc.",Thompson Jeffrey M,"COB, CEO, 10%",P - Purchase,$2.08,"+1,500","12,674,468",0%,"+$3,125",,,,
4089,D,2022-03-29 06:25:39,2022-03-29, HLBZ,"Helbiz, Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,$2.86,"+350,000","900,000",+64%,"+$1,001,000",,,,
4090,,2022-03-28 20:49:53,2020-08-26, LMAT,Lemaitre Vascular Inc,Roush John A,Dir,P - Purchase,$31.06,+30,"27,681",0%,+$932,,,,
4091,,2022-03-28 20:36:51,2022-03-25, LSEA,Landsea Homes Corp,Zhou Qin,Dir,P - Purchase,$8.91,"+20,000","32,241",+163%,"+$178,200",,,,
4092,,2022-03-28 20:00:15,2022-03-25, OCX,Oncocyte Corp,Ross Douglas T.,Chief Scientific Officer,P - Purchase,$1.40,"+15,000","20,317",+282%,"+$21,000",,,,
4093,,2022-03-28 19:22:18,2022-03-25, LCTX,"Lineage Cell Therapeutics, Inc.",Culley Brian M,"Pres, CEO",P - Purchase,$1.38,"+5,250","81,280",+7%,"+$7,245",,,,
4094,,2022-03-28 19:17:00,2022-03-24, GEVO,"Gevo, Inc.",Mize Gary W.,Dir,P - Purchase,$4.48,"+35,339","152,129",+30%,"+$158,319",,,,
4095,M,2022-03-28 17:32:42,2022-03-24, BNFT,"Benefitfocus, Inc.","Indaba Capital Management, L.P.",10%,P - Purchase,$12.63,"+142,047","3,963,694",+4%,"+$1,793,400",,,,
4096,,2022-03-28 17:19:57,2020-05-21, LMAT,Lemaitre Vascular Inc,Roush John A,Dir,P - Purchase,$25.28,+151,"20,151",+1%,"+$3,817",,,,
4097,,2022-03-28 17:13:16,2022-03-25, BUKS,Butler National Corp,Edgar John M.,Dir,P - Purchase,$0.68,"+294,118","294,118",New,"+$200,000",,,,
4098,,2022-03-28 17:03:51,2022-03-25, SSKN,"Strata Skin Sciences, Inc.",Humphries William D.,Dir,P - Purchase,$1.73,"+16,950","484,440",+4%,"+$29,385",,,,
4099,,2022-03-28 17:02:36,2022-03-25, BNED,"Barnes & Noble Education, Inc.",Golden David G,Dir,P - Purchase,$4.00,"+21,818","231,304",+10%,"+$87,272",,,,
4100,,2022-03-28 17:01:52,2022-03-25, NOVN,"Novan, Inc.",Bierman James L,Dir,P - Purchase,$3.55,"+2,000","2,000",New,"+$7,090",,,,
4101,,2022-03-28 16:58:34,2022-03-25, HZN,Horizon Global Corp,Kennedy John C,Dir,P - Purchase,$5.47,"+1,104","1,132,492",0%,"+$6,039",,,,
4102,,2022-03-28 16:54:26,2022-03-24, GMS,Gms Inc.,"Coliseum Capital Management, LLC",10%,P - Purchase,$51.50,"+10,000","5,537,572",0%,"+$515,000",,,,
4103,,2022-03-28 16:44:36,2022-03-28, VIGL,"Vigil Neuroscience, Inc.",Thorp Clay,Dir,P - Purchase,$7.20,"+3,000","1,522,335",0%,"+$21,604",,,,
4104,M,2022-03-28 16:40:17,2022-03-24, TISI,Team Inc,Davis Jeffery Gerald,Dir,P - Purchase,$1.57,"+50,000","98,490",+103%,"+$78,697",,,,
4105,,2022-03-28 16:38:08,2022-03-24, ALTG,Alta Equipment Group Inc.,"B. Riley Financial, Inc.",10%,P - Purchase,$12.28,"+186,395","6,267,091",+3%,"+$2,288,931",,,,
4106,DM,2022-03-28 16:34:14,2022-03-24, HMTV,"Hemisphere Media Group, Inc.","Edenbrook Capital, LLC",10%,P - Purchase,$4.94,"+13,100","2,755,248",0%,"+$64,761",,,,
4107,,2022-03-28 16:31:12,2022-03-24, TCRX,"Tscan Therapeutics, Inc.",Silver Brian M.,CFO,P - Purchase,$3.40,"+15,000","26,885",+126%,"+$50,982",,,,
4108,,2022-03-28 16:15:54,2022-03-25, QRHC,Quest Resource Holding Corp,Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,$6.23,"+3,000","2,316,763",0%,"+$18,690",,,,
4109,,2022-04-08 21:51:05,2022-04-06, PRTY,Party City Holdco Inc.,Sosin Clifford,10%,P - Purchase,$3.25,"+1,162,500","19,214,123",+6%,"+$3,783,008",,,,
4110,D,2022-04-08 21:46:05,2022-04-06, CRTD,"Creatd, Inc.",Weisberg Laurie,CEO,P - Purchase,$0.00,"+50,000","114,249",+78%,+$50,,,,
4111,D,2022-04-08 21:45:12,2022-04-06, CRTD,"Creatd, Inc.",Pullano Chelsea,CFO,P - Purchase,$0.01,"+35,000","44,818",+356%,+$350,,,,
4112,D,2022-04-08 21:44:33,2022-04-06, CRTD,"Creatd, Inc.",Maury Justin Fontaine,"COO, Pres",P - Purchase,$0.01,"+50,000","159,060",+46%,+$500,,,,
4113,D,2022-04-08 21:43:45,2022-04-06, CRTD,"Creatd, Inc.",Frommer Jeremy,Exec COB,P - Purchase,$0.00,"+50,000","634,669",+9%,+$50,,,,
4114,M,2022-04-08 20:38:21,2022-04-06, GMS,Gms Inc.,"Coliseum Capital Management, LLC",10%,P - Purchase,$46.64,"+360,104","11,710,352",+3%,"+$16,795,835",,,,
4115,M,2022-04-08 20:33:54,2022-04-06, JELD,"Jeld-Wen Holding, Inc.",Turtle Creek Asset Management Inc.,10%,P - Purchase,$19.30,"+584,000","12,632,392",+5%,"+$11,273,150",,,,
4116,D,2022-04-08 19:44:04,2022-04-06, MNTR,"Mentor Capital, Inc.",Carlile David G.,Dir,P - Purchase,$0.05,"+50,000","218,408",+30%,"+$2,450",,,,
4117,M,2022-04-08 18:49:04,2022-04-06, FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,$5.21,"+8,202","11,202",+273%,"+$42,773",,,,
4118,M,2022-04-08 18:45:21,2022-04-07, TARA,"Protara Therapeutics, Inc.",Opaleye Management Inc.,10%,P - Purchase,$4.78,"+10,136","2,556,795",0%,"+$48,487",,,,
4119,M,2022-04-08 18:30:59,2022-04-06, NLSN,Nielsen Holdings Plc,Windacre Partnership LLC,10%,P - Purchase,$27.57,"+31,567,785",0,-100%,"+$870,257,032",,,,
4120,,2022-04-08 18:25:32,2022-04-08, DCTH,"Delcath Systems, Inc.",Michel Gerard J,See Remarks,P - Purchase,$6.57,"+2,000","61,050",+3%,"+$13,136",,,,
4121,,2022-04-08 18:01:32,2022-04-08, PLAY,"Dave & Buster'S Entertainment, Inc.",Sheehan Kevin M,Interim CEO,P - Purchase,$40.58,"+10,000","163,798",+7%,"+$405,800",,,,
4122,D,2022-04-08 18:00:14,2022-04-06, ET,Energy Transfer LP,Grimm Michael K,Dir,P - Purchase,$11.21,"+504,600","696,489",+263%,"+$5,657,026",,,,
4123,,2022-04-08 17:49:10,2022-04-06, STIM,"Neuronetics, Inc.",Cannell Capital LLC,10%,P - Purchase,$3.16,"+2,829","2,996,594",0%,"+$8,940",,,,
4124,,2022-04-08 17:30:17,2022-04-06, INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,$72.00,+61,"683,325",0%,"+$4,392",,,,
4125,,2022-04-08 17:21:17,2022-04-06, BBW,Build-A-Bear Workshop Inc,Cannell Capital LLC,10%,P - Purchase,$16.92,+914,"1,671,144",0%,"+$15,465",,,,
4126,M,2022-04-08 17:19:34,2022-04-06, LAB,Standard Biotools Inc.,Caligan Partners LP,10%,P - Purchase,$3.77,"+509,573","17,379,676",+3%,"+$1,922,463",,,,
4127,,2022-04-08 17:14:14,2022-04-08, TPHS,Trinity Place Holdings Inc.,"Messinger, Matthew","Pres, CEO",P - Purchase,$1.78,"+2,250","1,713,002",0%,"+$4,005",,,,
4128,M,2022-04-08 17:05:16,2022-04-07, RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,$9.84,"+42,600","1,824,207",+2%,"+$419,256",,,,
4129,M,2022-04-08 16:49:49,2022-04-06, PCSA,"Processa Pharmaceuticals, Inc.",Lin Patrick,Chief Business - Strategy Off,P - Purchase,$3.29,"+2,000","431,390",0%,"+$6,587",,,,
4130,,2022-04-08 16:45:14,2022-04-05, YORW,York Water Co,McGlaughlin Erin C,Dir,P - Purchase,$41.00,+407,"1,931",+27%,"+$16,687",,,,
4131,M,2022-04-08 16:43:25,2022-04-06, CFLT,"Confluent, Inc.",Gerstner Brad,10%,P - Purchase,$38.99,"+439,200","5,745,900",+8%,"+$17,123,096",,,,
4132,M,2022-04-08 16:34:24,2022-04-06, CPSS,"Consumer Portfolio Services, Inc.","Black Diamond Capital Management, L.L.C.",10%,P - Purchase,$10.99,"+4,831","4,679,557",0%,"+$53,075",,,,
4133,D,2022-04-08 16:23:28,2022-04-06, BRTX,"Biorestorative Therapies, Inc.",Broadrick Dale,10%,P - Purchase,$5.66,"+2,500","571,325",0%,"+$14,150",,,,
4134,,2022-04-08 16:17:24,2022-04-06, SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$83.89,"+17,426","5,317,059",0%,"+$1,461,823",,,,
4135,M,2022-04-08 16:16:03,2022-04-06, QRHC,Quest Resource Holding Corp,Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,$5.88,"+21,471","2,358,863",+1%,"+$126,356",,,,
4136,M,2022-04-08 16:15:30,2022-04-06, BRZE,"Braze, Inc.",Pepper Douglas A,Dir,P - Purchase,$37.52,"+361,116","7,567,249",+5%,"+$13,549,449",,,,
4137,M,2022-04-08 16:15:16,2022-04-06, BRZE,"Braze, Inc.","Iconiq Strategic Partners Vi, L.P.",10%,P - Purchase,$37.52,"+361,116","7,567,249",+5%,"+$13,549,449",,,,
4138,M,2022-04-08 16:15:12,2022-04-06, BRZE,"Braze, Inc.",Jacobson Matthew,"Dir, 10%",P - Purchase,$37.52,"+361,116","7,567,249",+5%,"+$13,549,449",,,,
4139,,2022-04-08 16:02:33,2022-04-06, SHWZ,"Medicine Man Technologies, Inc.",Garwood Jeff,Dir,P - Purchase,$2.08,"+5,000","112,735",+5%,"+$10,400",,,,
4140,,2022-04-08 12:01:44,2022-04-07, AMPG,"Amplitech Group, Inc.",Mazziota Daniel Richard,Dir,P - Purchase,$2.80,"+5,000","137,150",+4%,"+$14,000",,,,
4141,M,2022-04-08 11:23:17,2022-04-06, DCTH,"Delcath Systems, Inc.",Salamon Steven A J,Dir,P - Purchase,$6.45,"+2,000","423,500",0%,"+$12,900",,,,
4142,,2022-04-08 11:21:03,2022-04-07, GEF,"Greif, Inc",Sathyanarayanan Bala,"EVP, Chief HR Off",P - Purchase,$58.76,+450,"11,278",+4%,"+$26,442",,,,
4143,,2022-04-08 11:03:26,2022-04-06, PRKA,"Parks America, Inc",Kohnen Charles,"Dir, 10%",P - Purchase,$0.49,"+73,333","22,031,508",0%,"+$35,999",,,,
4144,,2022-04-08 10:07:35,2022-04-07, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,430.76",+18,"366,447",0%,"+$25,754",,,,
4145,,2022-04-08 09:51:42,2022-04-07, CRTD,"Creatd, Inc.",Frommer Jeremy,Exec COB,P - Purchase,$1.04,"+1,203","584,669",0%,"+$1,251",,,,
4146,M,2022-04-08 09:43:54,2022-04-06, DCTH,"Delcath Systems, Inc.","Rosalind Advisors, Inc.",Dir,P - Purchase,$6.45,"+2,000","425,500",0%,"+$12,900",,,,
4147,M,2022-04-08 09:30:48,2022-04-06, WMC,Western Asset Mortgage Capital Corp,Neumayer Elliott,COO,P - Purchase,$1.56,"+22,200","39,191",+131%,"+$34,606",,,,
4148,,2022-04-08 09:28:36,2022-04-07, WMC,Western Asset Mortgage Capital Corp,Handler Greg E.,CHIEF INVESTMENT OFFICER,P - Purchase,$1.56,"+14,468","89,468",+19%,"+$22,553",,,,
4149,,2022-04-08 09:24:11,2022-04-07, AEI,Alset Ehome International Inc.,Chan Heng Fai Ambrose,"CEO, 10%",P - Purchase,$0.75,"+4,377,792","37,231,633",+13%,"+$3,281,016",,,,
4150,M,2022-04-07 20:38:43,2022-04-05, ABIO,"Arca Biopharma, Inc.","Funicular Fund, LP",See Footnote 1,P - Purchase,$2.31,"+103,984","2,048,977",+5%,"+$239,778",,,,
4151,A,2022-04-07 20:36:27,2022-04-04, ABIO,"Arca Biopharma, Inc.","Funicular Fund, LP",See Footnote 1,P - Purchase,$2.26,"+122,342","1,944,993",+7%,"+$276,309",,,,
4152,AM,2022-04-07 20:29:52,2022-04-04, GRPN,"Groupon, Inc.",Barta Jan,See Footnote 1,P - Purchase,$20.00,"+375,173","3,485,885",+12%,"+$7,504,549",,,,
