,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
1811,,2023-08-01 18:26:12,2023-07-28, RMCF,"Rocky Mountain Chocolate Factory, Inc.",Geygan Jeffrey Richart,Dir,P - Purchase,$5.77,+900,"712,335",0%,"+$5,190",,,,
1812,,2023-08-01 17:46:16,2023-08-01, SHYF,"Shyft Group, Inc.",Pizzuto Terri,Dir,P - Purchase,$14.31,"+3,496","17,100",+26%,"+$50,028",,,,
1813,,2023-08-01 17:45:23,2023-07-28, EOSE,"Eos Energy Enterprises, Inc.",Dimitrief Alexander,Dir,P - Purchase,$2.13,"+5,000","140,019",+4%,"+$10,641",,,,
1814,,2023-08-01 17:45:04,2023-07-28, SHYF,"Shyft Group, Inc.",Kermisch Pamela L,Dir,P - Purchase,$15.44,"+3,239","8,698",+59%,"+$50,010",,,,
1815,,2023-08-01 17:44:35,2023-07-28, SHYF,"Shyft Group, Inc.",Rourke Mark B.,Dir,P - Purchase,$14.46,"+7,500","21,104",+55%,"+$108,450",,,,
1816,,2023-08-01 17:43:57,2023-07-28, SHYF,"Shyft Group, Inc.",Sharman James A.,Dir,P - Purchase,$14.50,"+7,610","126,916",+6%,"+$110,345",,,,
1817,A,2023-08-01 17:33:57,2023-06-27, CCNE,Cnb Financial Corp/pa,Peduzzi Michael D,"Pres, CEO",P - Purchase,$17.85,"+5,602","25,947",+28%,"+$99,996",,,,
1818,,2023-08-01 17:33:32,2023-07-31, CCNE,Cnb Financial Corp/pa,Peduzzi Michael D,"Pres, CEO",P - Purchase,$19.58,+300,"27,488",+1%,"+$5,875",,,,
1819,,2023-08-01 17:24:03,2023-07-25, HYACU,Haymaker Acquisition Corp. 4,Haymaker Sponsor IV LLC,10%,P - Purchase,$10.00,"+797,600","797,600",New,"+$7,976,000",,,,
1820,,2023-08-01 17:16:39,2023-06-30, BUSE,First Busey Corp /nv/,Randolph Amy L,Chief of Staff,P - Purchase,$0.00,+129,"98,722",0%,+$0,,,,
1821,,2023-08-01 17:15:07,2023-06-30, BUSE,First Busey Corp /nv/,Bowe Monica L,EVP Chief Risk Officer,P - Purchase,$0.00,+75,"41,854",0%,+$0,,,,
1822,,2023-08-01 17:05:50,2023-07-28, BUSE,First Busey Corp /nv/,Bradshaw Stanley J,Dir,P - Purchase,$21.60,"+6,000","365,301",+2%,"+$129,600",,,,
1823,,2023-08-01 16:53:40,2023-08-01, TBBK,"Bancorp, Inc.",Cohn Matthew,Dir,P - Purchase,$37.61,"+5,868","175,961",+3%,"+$220,688",,,,
1824,,2023-08-01 16:45:11,2023-08-01, FBIZ,"First Business Financial Services, Inc.",Sanders Carol P,Dir,P - Purchase,$33.90,+177,"10,364",+2%,"+$6,001",,,,
1825,,2023-08-01 16:34:43,2023-08-01, BAFN,Bayfirst Financial Corp.,Leo Anthony N,CEO,P - Purchase,$14.52,+125,"33,998",0%,"+$1,815",,,,
1826,,2023-08-01 16:30:39,2023-07-31, NA,"Vinebrook Homes Trust, Inc.",Dondero James D,Dir,P - Purchase,$25.00,"+200,000","200,000",New,"+$5,000,000",,,,
1827,,2023-08-01 16:24:02,2023-07-31, BFH,"Bread Financial Holdings, Inc.",Ballou Roger H,Dir,P - Purchase,$41.78,"+2,400","34,842",+7%,"+$100,272",,,,
1828,,2023-08-01 16:19:38,2023-07-28, SFBC,"Sound Financial Bancorp, Inc.",Stilwell Joseph,10%,P - Purchase,$36.73,"+1,932","368,291",+1%,"+$70,966",,,,
1829,,2023-08-01 16:09:26,2023-08-01, AUBN,"Auburn National Bancorporation, Inc",Housel David E,Dir,P - Purchase,$22.61,+250,"6,833",+4%,"+$5,653",,,,
1830,,2023-08-01 16:07:02,2023-07-28, LIFE,Atyr Pharma Inc,Shukla Sanjay,"Pres, CEO",P - Purchase,$2.01,"+15,000","76,173",+25%,"+$30,224",,,,
1831,AM,2023-08-01 16:06:26,2020-12-08, TYL,Tyler Technologies Inc,Womble Dustin R,Dir,P - Purchase,$0.00,"+14,186","103,668",+16%,+$0,,,,
1832,,2023-08-01 16:04:24,2023-07-28, RMCF,"Rocky Mountain Chocolate Factory, Inc.",Global Value Investment Corp.,10%,P - Purchase,$5.77,+900,"712,335",0%,"+$5,190",,,,
1833,,2023-08-01 15:55:41,2023-07-31, QCRH,Qcr Holdings Inc,Helling Larry J,"CEO, QCRH, CRBT",P - Purchase,$51.46,"+1,000","89,572",+1%,"+$51,458",,,,
1834,D,2023-08-01 15:14:04,2023-07-31, PVBC,"Provident Bancorp, Inc. /md/",Knapp Laurie H,Dir,P - Purchase,$9.71,"+1,029","55,341",+2%,"+$9,996",,,,
1835,D,2023-08-01 15:10:20,2023-08-01, PVBC,"Provident Bancorp, Inc. /md/",Piette Barbara,Dir,P - Purchase,$9.64,"+2,593","20,710",+14%,"+$24,999",,,,
1836,,2023-08-01 14:20:21,2023-07-28, CBSH,Commerce Bancshares Inc /mo/,Brauer Blackford F,Dir,P - Purchase,$53.00,"+5,000","23,172",+28%,"+$265,004",,,,
1837,,2023-08-01 13:50:30,2023-07-31, GGG,Graco Inc,Sheahan Mark W,"Pres, CEO",P - Purchase,$79.04,"+1,263","67,302",+2%,"+$99,828",,,,
1838,,2023-08-01 13:31:10,2023-07-31, MNSB,"Mainstreet Bancshares, Inc.",Echlov Russell,Dir,P - Purchase,$23.88,+400,"2,446",+20%,"+$9,550",,,,
1839,,2023-08-01 12:49:41,2023-07-28, FLCX,Flooidcx Corp.,Danzik Dennis M,CEO,P - Purchase,$4.08,+100,"66,670",0%,+$408,,,,
1840,,2023-08-01 12:48:19,2023-07-31, ATLO,Ames National Corp,Cassabaum Michelle R,Dir,P - Purchase,$19.64,+164,"4,737",+4%,"+$3,221",,,,
1841,,2023-08-01 11:21:13,2023-07-31, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,543.33",+9,"361,233",0%,"+$13,890",,,,
1842,,2023-08-01 11:17:49,2023-08-01, FMNB,Farmers National Banc Corp /oh/,Shaffer Timothy F,"SEVP, CCO",P - Purchase,$10.60,"+4,403","36,436",+14%,"+$46,672",,,,
1843,,2023-08-01 09:25:27,2023-07-31, FRAF,Franklin Financial Services Corp /pa/,Carroll Charles Benner Jr,COO,P - Purchase,$29.94,+200,900,+29%,"+$5,988",,,,
1844,,2023-08-01 08:36:02,2023-07-28, CZWI,Citizens Community Bancorp Inc.,Bourget Kristina M,Dir,P - Purchase,$10.30,+306,"16,886",+2%,"+$3,152",,,,
1845,,2023-08-01 08:00:07,2023-07-31, NVCT,"Nuvectis Pharma, Inc.",Mosseri Marlio Charles,10%,P - Purchase,$13.88,+860,"2,595,000",0%,"+$11,937",,,,
1846,,2023-08-01 07:01:01,2023-07-31, YELL,Yellow Corp,"Mfn Partners, LP",10%,P - Purchase,$1.29,"+9,295,852","22,067,795",+73%,"+$11,991,649",,,,
1847,,2023-07-31 19:13:36,2023-07-31, PFBX,Peoples Financial Corp /ms/,Swetman Chevis,"CEO, Pres",P - Purchase,$12.62,"+4,000","377,293",+1%,"+$50,480",,,,
1848,,2023-07-31 17:39:19,2023-07-31, BVFL,"Bv Financial, Inc.",McHale Brian K,Dir,P - Purchase,$10.00,"+13,980","22,293",+168%,"+$139,800",,,,
1849,,2023-07-31 17:16:27,2023-07-31, ORRF,Orrstown Financial Services Inc,Stoner Floyd E,Dir,P - Purchase,$24.08,+104,"32,547",0%,"+$2,504",,,,
1850,,2023-07-31 17:12:06,2023-07-31, AXR,Amrep Corp.,Robotti Robert,Dir,P - Purchase,$16.52,"+1,752","286,505",+1%,"+$28,951",,,,
1851,M,2023-07-31 16:41:51,2023-07-27, JMSB,"John Marshall Bancorp, Inc.",Kinney Jonathan Craig,Dir,P - Purchase,$19.25,"+1,000","601,006",0%,"+$19,245",,,,
1852,,2023-07-31 16:20:53,2023-07-31, KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,"Pres, CEO",P - Purchase,$8.28,+302,"1,885,185",0%,"+$2,501",,,,
1853,,2023-07-31 16:19:59,2023-07-31, KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,$8.28,+189,"108,464",0%,"+$1,565",,,,
1854,,2023-07-31 16:01:35,2023-07-28, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,505.05",+9,"361,224",0%,"+$13,545",,,,
1855,,2023-07-31 14:52:02,2023-07-28, FRME,First Merchants Corp,Sondhi Jason R,Dir,P - Purchase,$32.16,+458,"2,887",+19%,"+$14,728",,,,
1856,A,2023-07-31 14:45:02,2023-07-27, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,510.79",+9,"361,215",0%,"+$13,597",,,,
1857,,2023-07-31 14:44:37,2023-07-31, UVSP,Univest Financial Corp,Paquin Natalye,Dir,P - Purchase,$19.45,+760,"18,127",+4%,"+$14,782",,,,
1858,A,2023-07-31 14:29:21,2023-07-26, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,511.31",+9,"361,206",0%,"+$13,602",,,,
1859,,2023-07-31 14:24:17,2023-07-31, PWOD,Penns Woods Bancorp Inc,Kranich Charles E.,Dir,P - Purchase,$26.76,+250,"31,335",+1%,"+$6,689",,,,
1860,A,2023-07-31 14:05:10,2023-07-25, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,512.05",+7,"361,197",0%,"+$10,584",,,,
1861,,2023-07-31 11:48:59,2023-07-27, TGI,Treasure Global Inc,Teo Chong Chan,CEO,P - Purchase,$0.83,"+121,802","1,725,997",+8%,"+$101,096",,,,
1862,,2023-07-31 11:47:20,2023-07-27, MMLP,Martin Midstream Partners L.P.,Martin Ruben S,"Dir, 10%",P - Purchase,$2.30,"+12,369","9,638,650",0%,"+$28,449",,,,
1863,,2023-07-31 11:23:12,2023-07-31, EFSH,1847 Holdings LLC,"Strategic Risk, Llc.",10%,P - Purchase,$0.22,"+94,200","3,699,878",+3%,"+$21,131",,,,
1864,,2023-07-31 08:00:09,2023-07-28, NVCT,"Nuvectis Pharma, Inc.",Mosseri Marlio Charles,10%,P - Purchase,$13.91,"+2,584","2,594,140",0%,"+$35,943",,,,
1865,,2023-07-31 07:59:59,2023-07-27, BTTX,"Better Therapeutics, Inc.",Perry David P,"Exec COB, 10%",P - Purchase,$0.73,"+1,233,045","17,082,779",+8%,"+$900,000",,,,
1866,,2023-07-31 07:59:27,2023-07-27, BTTX,"Better Therapeutics, Inc.",Berman Mark A.,Chief Medical Officer,P - Purchase,$0.73,"+54,802","388,191",+16%,"+$40,000",,,,
1867,,2023-07-31 07:58:50,2023-07-27, BTTX,"Better Therapeutics, Inc.",Armanino Andrew J.,Dir,P - Purchase,$0.73,"+274,010","741,702",+59%,"+$200,000",,,,
1868,,2023-07-31 07:58:49,2023-07-27, BTTX,"Better Therapeutics, Inc.",Granger Elder,Dir,P - Purchase,$0.73,"+34,251","35,851",>999%,"+$25,000",,,,
1869,,2023-07-31 07:58:47,2023-07-27, BTTX,"Better Therapeutics, Inc.",Karbe Frank,CEO,P - Purchase,$0.73,"+137,005","429,429",+47%,"+$100,000",,,,
1870,,2023-07-31 07:58:44,2023-07-27, BTTX,"Better Therapeutics, Inc.",Parker Geoffrey M.,Dir,P - Purchase,$0.73,"+685,025","1,081,388",+173%,"+$500,000",,,,
1871,,2023-07-31 07:52:11,2023-07-27, ILPT,Industrial Logistics Properties Trust,Morea Joseph,Dir,P - Purchase,$3.68,"+20,000","40,000",+100%,"+$73,654",,,,
1872,,2023-07-31 07:50:59,2023-07-27, ILPT,Industrial Logistics Properties Trust,Jones Lisa Harris,Dir,P - Purchase,$3.77,"+50,000","70,000",+250%,"+$188,390",,,,
1873,,2023-08-11 20:16:49,2023-08-10, SWIM,"Latham Group, Inc.",Rajeski Scott Michael,CEO,P - Purchase,$4.08,"+13,000","4,348,957",0%,"+$53,024",,,,
1874,,2023-08-11 19:11:15,2023-08-11, MLYS,"Mineralys Therapeutics, Inc.",Congleton Jon,CEO,P - Purchase,$12.89,"+2,000","1,040,318",0%,"+$25,780",,,,
1875,DM,2023-08-11 19:01:58,2023-08-10, UEIC,Universal Electronics Inc,Arling Paul D,CEO,P - Purchase,$9.94,"+10,000","268,559",+4%,"+$99,382",,,,
1876,,2023-08-11 18:50:36,2023-08-08, TRS,Trimas Corp,Tredwell Daniel P,Dir,P - Purchase,$25.16,+10,"54,172",0%,+$251,,,,
1877,M,2023-08-11 18:07:57,2023-08-08, NVCT,"Nuvectis Pharma, Inc.",Bentsur Ron,"COB, CEO, 10%",P - Purchase,$14.73,+300,"3,232,194",0%,"+$4,418",,,,
1878,M,2023-08-11 17:16:44,2023-08-09, JYNT,Joint Corp,Bandera Partners LLC,10%,P - Purchase,$10.38,"+788,528","3,466,560",+29%,"+$8,182,971",,,,
1879,,2023-08-11 17:01:57,2023-08-09, BLFS,Biolife Solutions Inc,"Casdin Partners Master Fund, L.P.",10%,P - Purchase,$13.20,"+58,465","7,780,000",+1%,"+$771,744",,,,
1880,,2023-08-11 16:39:58,2023-08-10, TDW,Tidewater Inc,Robotti Robert,Dir,P - Purchase,$63.00,"+48,200","3,234,171",+2%,"+$3,036,446",,,,
1881,D,2023-08-11 16:31:47,2023-08-09, IOBT,"Io Biotech, Inc.",Novo Holdings A/s,10%,P - Purchase,$2.03,"+2,469,135","5,707,467",+76%,"+$4,999,998",,,,
1882,,2023-08-11 16:25:49,2023-08-09, SEDG,"Solaredge Technologies, Inc.",Faier Ronen,CFO,P - Purchase,$180.10,+875,"73,414",+1%,"+$157,588",,,,
1883,M,2023-08-11 16:19:39,2023-08-09, ASAN,"Asana, Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,$21.74,"+160,000","45,339,849",0%,"+$3,477,600",,,,
1884,,2023-08-11 16:15:34,2023-08-10, QNCX,"Quince Therapeutics, Inc.",Thye Dirk,CEO,P - Purchase,$1.26,"+88,000","448,911",+24%,"+$110,880",,,,
1885,M,2023-08-11 16:11:32,2023-08-09, HBB,Hamilton Beach Brands Holding Co,Cunningham Sarah M,SVP CFO,P - Purchase,$11.25,"+3,000","6,500",+86%,"+$33,745",,,,
1886,,2023-08-11 16:10:07,2023-08-11, NOTE,"Fiscalnote Holdings, Inc.",McChrystal Stanley A,Dir,P - Purchase,$2.42,"+8,000","271,595",+3%,"+$19,360",,,,
1887,,2023-08-11 16:06:29,2023-08-10, SSKN,"Strata Skin Sciences, Inc.",Lesovitz Christopher,CFO,P - Purchase,$0.67,"+15,151","38,282",+66%,"+$10,153",,,,
1888,,2023-08-11 16:05:22,2023-08-10, ZBRA,Zebra Technologies Corp,Modruson Frank Blaise,Dir,P - Purchase,$254.59,"+1,000","26,668",+4%,"+$254,590",,,,
1889,,2023-08-11 16:04:52,2023-08-10, SSKN,"Strata Skin Sciences, Inc.",Moccia Robert Joseph,CEO,P - Purchase,$0.67,"+42,000","235,300",+22%,"+$28,308",,,,
1890,,2023-08-11 16:02:35,2023-08-11, CROX,"Crocs, Inc.",Mehlman Anne,CFO,P - Purchase,$101.62,"+1,950","103,057",+2%,"+$198,159",,,,
1891,,2023-08-11 16:00:57,2023-08-10, AVDL,Avadel Pharmaceuticals Plc,Glass Geoffrey Michael,Dir,P - Purchase,$13.40,"+14,000","124,700",+13%,"+$187,600",,,,
1892,,2023-08-11 15:45:08,2023-08-09, CIZN,Citizens Holding Co /ms/,Dungan Vincent Craig,Dir,P - Purchase,$10.49,"+3,500","66,994",+6%,"+$36,713",,,,
1893,,2023-08-11 15:41:54,2023-08-09, NVRI,Enviri Corp,Minan Peter Francis,"Interim SVP, CFO",P - Purchase,$7.02,"+3,667","293,947",+1%,"+$25,742",,,,
1894,,2023-08-11 15:35:54,2023-08-09, CIZN,Citizens Holding Co /ms/,Dungan Vincent Craig,Dir,P - Purchase,$10.19,+500,"63,494",+1%,"+$5,093",,,,
1895,,2023-08-11 15:17:18,2023-08-10, RBA,Rb Global Inc.,Sieger Michael D,Dir,P - Purchase,$58.08,"+1,000","3,036",+49%,"+$58,080",,,,
1896,D,2023-08-11 15:12:17,2022-01-28, RYES,Rise Gold Corp.,V B S Exchange Pty Ltd,10%,P - Purchase,$0.40,"+500,000","2,500,000",+25%,"+$200,000",,,,
1897,,2023-08-11 14:50:43,2023-08-10, EFSI,Eagle Financial Services Inc,Purrington Debra L,Exec OFFICER,P - Purchase,$30.99,+9,"3,303",0%,+$279,,,,
1898,,2023-08-11 14:38:28,2023-08-11, SMCI,"Super Micro Computer, Inc.",Chan Shiu Leung,Dir,P - Purchase,$265.57,"+4,000","40,917",+11%,"+$1,062,280",,,,
1899,,2023-08-11 13:41:12,2023-08-09, SFBC,"Sound Financial Bancorp, Inc.",Stilwell Joseph,10%,P - Purchase,$37.26,+200,"370,991",0%,"+$7,452",,,,
1900,,2023-08-11 13:40:28,2023-08-10, NBTB,Nbt Bancorp Inc,Brown Jason David,Dir,P - Purchase,$36.99,+650,"4,564",+17%,"+$24,043",,,,
1901,,2023-08-11 12:16:00,2023-08-09, SFST,Southern First Bancshares Inc,Ellison David G,Dir,P - Purchase,$29.35,+150,"48,676",0%,"+$4,402",,,,
1902,,2023-08-11 11:50:25,2023-08-10, GAIA,"Gaia, Inc",Sutherland Paul Howard,Dir,P - Purchase,$2.57,"+1,000","175,490",+1%,"+$2,570",,,,
1903,,2023-08-11 11:19:10,2023-08-10, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,818.10",+21,"361,386",0%,"+$38,180",,,,
1904,M,2023-08-11 11:11:26,2023-08-09, JANL,Janel Corp,Van Kesteren Gerard,Dir,P - Purchase,$23.62,"+8,637","92,974",+10%,"+$204,009",,,,
1905,,2023-08-11 10:39:40,2023-08-09, ELA,Envela Corp,Destefano Allison M,Dir,P - Purchase,$5.55,"+2,516","168,016",+2%,"+$13,964",,,,
1906,,2023-08-11 08:51:18,2023-08-09, SAGE,"Sage Therapeutics, Inc.",Barrett Elizabeth,Dir,P - Purchase,$18.64,"+2,000","3,000",+200%,"+$37,279",,,,
1907,M,2023-08-11 08:50:51,2023-08-09, DGICA,Donegal Group Inc,Donegal Mutual Insurance Co,10%,P - Purchase,$14.80,"+12,149","16,655,006",0%,"+$179,754",,,,
1908,M,2023-08-11 07:54:46,2023-08-09, WLKP,Westlake Chemical Partners LP,Kenner Andrew,"SVP, Olefin Material, Corp Pr",P - Purchase,$22.78,"+10,000","80,000",+14%,"+$227,750",,,,
1909,,2023-08-11 07:40:04,2023-08-10, SRPT,"Sarepta Therapeutics, Inc.",Chambers Michael Andrew,Dir,P - Purchase,$106.15,"+34,867","219,762",+19%,"+$3,701,067",,,,
1910,,2023-08-11 07:34:19,2023-08-09, FMNB,Farmers National Banc Corp /oh/,Thornton Andre,Dir,P - Purchase,$13.92,+349,"3,794",+10%,"+$4,858",,,,
1911,M,2023-08-10 21:02:03,2023-08-08, MODV,Modivcare Inc,"Coliseum Capital Management, LLC","Dir, 10%",P - Purchase,$35.74,"+435,893","3,870,762",+13%,"+$15,578,213",,,,
1912,,2023-08-10 19:36:48,2023-08-10, UBFO,United Security Bancshares,Walker Thomas G,Dir,P - Purchase,$7.15,"+1,400","1,400",New,"+$10,010",,,,
1913,,2023-08-10 18:45:18,2023-08-10, AVDL,Avadel Pharmaceuticals Plc,Divis Gregory J,CEO,P - Purchase,$13.20,"+10,000","159,100",+7%,"+$131,997",,,,
1914,M,2023-08-10 18:28:32,2023-08-09, VINC,"Vincerx Pharma, Inc.",Hamdy Ahmed Md,See Remarks,P - Purchase,$0.95,"+22,300","1,804,919",+1%,"+$21,161",,,,
1915,,2023-08-10 18:28:31,2023-08-10, VINC,"Vincerx Pharma, Inc.",Thomas Tom C,See Remarks,P - Purchase,$0.95,"+5,000","229,935",+2%,"+$4,750",,,,
1916,M,2023-08-10 18:27:53,2023-08-09, VINC,"Vincerx Pharma, Inc.",Izumi Raquel E.,See Remarks,P - Purchase,$0.91,"+16,476","1,786,187",+1%,"+$14,934",,,,
1917,,2023-08-10 18:18:59,2023-01-30, INTC,Intel Corp,Ishrak Omar,Dir,P - Purchase,$28.05,+86,"54,858",0%,"+$2,412",,,,
1918,,2023-08-10 18:14:28,2023-08-10, FMCB,Farmers & Merchants Bancorp,James Craig W.,Dir,P - Purchase,$965.00,+50,472,+12%,"+$48,250",,,,
1919,M,2023-08-10 18:06:24,2023-08-08, ATEC,"Alphatec Holdings, Inc.",Pritzker Jennifer N.,10%,P - Purchase,$15.11,"+5,750","14,195,850",0%,"+$86,882",,,,
1920,M,2023-08-10 17:36:59,2023-08-04, MED,Medifast Inc,Brown Jeffrey J,Dir,P - Purchase,$99.39,+733,"48,178",+2%,"+$72,856",,,,
1921,,2023-08-10 17:36:32,2023-08-08, MED,Medifast Inc,Schlackman Scott,Dir,P - Purchase,$89.42,+40,"10,485",0%,"+$3,561",,,,
1922,,2023-08-10 17:36:04,2023-08-08, MED,Medifast Inc,Thomas Andrea B,Dir,P - Purchase,$89.42,+38,"6,203",+1%,"+$3,408",,,,
1923,,2023-08-10 17:34:52,2023-08-08, MED,Medifast Inc,Hoer Michael A.,Dir,P - Purchase,$89.42,+38,"8,326",0%,"+$3,366",,,,
1924,M,2023-08-10 17:27:31,2023-08-08, SEAC,Seachange International Inc,Singer Karen,10%,P - Purchase,$4.79,"+167,830","608,795",+38%,"+$803,307",,,,
1925,M,2023-08-10 17:24:52,2023-08-09, LTH,"Life Time Group Holdings, Inc.",Akradi Bahram,"Founder, CEO, 10%",P - Purchase,$16.88,"+40,000","12,795,763",0%,"+$675,070",,,,
1926,,2023-08-10 17:23:20,2023-08-09, LTH,"Life Time Group Holdings, Inc.",Houghton Robert P.,"EVP, CFO",P - Purchase,$16.94,"+2,951","4,775",+162%,"+$49,990",,,,
1927,,2023-08-10 17:11:48,2023-08-10, EMBC,Embecta Corp.,Kurdikar Devdatt,"Pres, CEO",P - Purchase,$21.81,"+5,000","244,791",+2%,"+$109,050",,,,
1928,,2023-08-10 17:10:42,2023-08-10, EMBC,Embecta Corp.,Mann Jeffrey Z,"SVP, GC, Head Corp. Dev., Secy",P - Purchase,$21.67,"+4,700","55,333",+9%,"+$101,849",,,,
1929,,2023-08-10 17:09:48,2023-08-10, EMBC,Embecta Corp.,Elguicze Jacob,"SVP, CFO",P - Purchase,$21.66,"+4,625","66,027",+8%,"+$100,195",,,,
1930,,2023-08-10 17:04:22,2023-08-09, ILPT,Industrial Logistics Properties Trust,Phelan Kevin C,Dir,P - Purchase,$3.80,"+5,000","42,912",+13%,"+$19,000",,,,
1931,,2023-08-10 16:46:42,2023-08-08, AKRO,"Akero Therapeutics, Inc.",Graham G. Walmsley,Dir,P - Purchase,$42.06,"+25,000","602,168",+4%,"+$1,051,475",,,,
1932,M,2023-08-10 16:31:24,2023-08-08, ADV,Advantage Solutions Inc.,Peacock David A,CEO,P - Purchase,$2.65,"+50,000","1,908,112",+3%,"+$132,570",,,,
1933,,2023-08-10 16:27:57,2023-08-08, THS,"Treehouse Foods, Inc.",Jana Partners LLC,See Remarks,P - Purchase,$46.11,"+41,500","4,795,414",+1%,"+$1,913,565",,,,
1934,D,2023-08-10 16:27:50,2023-08-10, MAA,Mid America Apartment Communities Inc.,Sanders William Reid,Dir,P - Purchase,$144.78,"+1,000","42,027",+2%,"+$144,780",,,,
1935,,2023-08-10 16:18:25,2023-08-08, ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,P - Purchase,$26.43,"+10,000","1,647,535",+1%,"+$264,300",,,,
1936,DM,2023-08-10 16:16:11,2023-08-08, BFS,"Saul Centers, Inc.",Saul B Francis II,"COB, CEO, 10%",P - Purchase,$37.51,"+6,442","10,738,641",0%,"+$241,623",,,,
1937,,2023-08-10 16:15:51,2023-08-08, RPID,"Rapid Micro Biosystems, Inc.",Spignesi Robert G. Jr.,"Pres, CEO",P - Purchase,$0.92,"+34,000","355,512",+11%,"+$31,447",,,,
1938,M,2023-08-10 16:12:08,2023-08-08, EXFY,"Expensify, Inc.",McLaughlin Steven J.,10%,P - Purchase,$4.60,"+609,159","8,159,741",+8%,"+$2,799,622",,,,
1939,,2023-08-10 16:08:38,2023-08-09, VFC,V F Corp,Carucci Richard,Dir,P - Purchase,$19.09,"+40,000","162,699",+33%,"+$763,644",,,,
1940,,2023-08-10 16:04:47,2023-08-10, AES,Aes Corp,Laulis Julia M.,Dir,P - Purchase,$19.51,"+1,500","1,500",New,"+$29,265",,,,
1941,D,2023-08-10 16:02:46,2023-08-09, NHC,National Healthcare Corp,Adams W Andrew,Dir,P - Purchase,$67.17,"+1,861","692,215",0%,"+$125,001",,,,
1942,,2023-08-10 15:55:57,2023-08-08, HTLD,Heartland Express Inc,Gerdin Michael J,"CEO, 10%",P - Purchase,$15.30,"+5,841","31,024,016",0%,"+$89,367",,,,
1943,A,2023-08-10 14:48:54,2022-11-07, B,Barnes Group Inc,Barnes Elijah Kent,Dir,P - Purchase,$38.00,"+3,330","546,941",+1%,"+$126,540",,,,
1944,M,2023-08-10 14:01:01,2023-08-08, CIA,"Citizens, Inc.",Morgan James Keith,Dir,P - Purchase,$2.90,"+15,000","54,965",+38%,"+$43,562",,,,
1945,,2023-08-10 12:52:32,2023-08-09, ROG,Rogers Corp,Roby Anne K,Dir,P - Purchase,$148.06,+315,"1,765",+22%,"+$46,639",,,,
1946,,2023-08-10 12:49:10,2023-08-08, ROG,Rogers Corp,Lauzon Armand F Jr,Dir,P - Purchase,$150.04,"+3,350","5,500",+156%,"+$502,634",,,,
1947,,2023-08-10 11:20:11,2023-08-09, GAIA,"Gaia, Inc",Sutherland Paul Howard,Dir,P - Purchase,$2.57,"+4,509","174,490",+3%,"+$11,573",,,,
1948,,2023-08-10 10:37:49,2023-08-09, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,792.88",+21,"361,365",0%,"+$37,650",,,,
1949,,2023-08-10 10:18:55,2023-08-09, THR,"Thermon Group Holdings, Inc.",Nesser John T III,Dir,P - Purchase,$26.38,"+1,973","61,000",+3%,"+$52,048",,,,
1950,,2023-08-10 09:26:10,2023-08-09, PKBK,"Parke Bancorp, Inc.",Pantilione Vito S,"Pres, CEO",P - Purchase,$18.58,"+1,600","286,525",+1%,"+$29,722",,,,
1951,D,2023-08-10 09:03:21,2023-08-09, IOBT,"Io Biotech, Inc.","Vivo Capital Ix, LLC",10%,P - Purchase,$1.90,"+3,157,894","6,173,439",+105%,"+$5,999,999",,,,
1952,M,2023-08-10 08:54:03,2023-08-07, DGICA,Donegal Group Inc,Donegal Mutual Insurance Co,10%,P - Purchase,$14.91,"+9,490","16,642,857",0%,"+$141,504",,,,
1953,,2023-08-10 06:59:55,2023-08-09, OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,$1.82,"+100,000","233,977,822",0%,"+$181,752",,,,
1954,,2023-08-10 06:00:06,2023-08-08, EVC,Entravision Communications Corp,Christenson Michael J,CEO,P - Purchase,$3.85,"+15,000","1,202,170",+1%,"+$57,750",,,,
1955,,2023-08-09 21:30:10,2023-08-08, SAFE,Safehold Inc.,Sugarman Jay,"COB, CEO",P - Purchase,$21.40,"+65,420","2,124,250",+3%,"+$1,399,988",,,,
1956,,2023-08-09 20:23:07,2023-08-08, TCS,"Container Store Group, Inc.",Saha Dhritiman,COO,P - Purchase,$2.54,"+5,000","175,665",+3%,"+$12,700",,,,
1957,M,2023-08-09 19:19:23,2023-08-07, CVBF,Cvb Financial Corp,Borba George A Jr,Dir,P - Purchase,$19.37,"+257,704","7,179,895",+4%,"+$4,992,258",,,,
